DatasetName,Method,Metric,Replicate,ClusterRep,ARI,Group,ObservationLevel,Figure6SummaryLevel,ResultStatus
PBMCs,PCP,FULL vs subset,3,4,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,5,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,6,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,7,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,8,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,9,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,10,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,1,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,2,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,3,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,4,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,5,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,6,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,7,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,8,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,9,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,4,10,0.58254516442008,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,1,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,2,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,3,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,4,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,5,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,6,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,7,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,8,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,9,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,5,10,0.641626760814121,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,1,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,2,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,3,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,4,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,5,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,6,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,7,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,8,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,9,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,6,10,0.690250633778762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,1,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,2,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,3,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,4,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,5,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,6,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,7,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,8,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,9,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,7,10,0.607965653388215,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,1,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,2,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,3,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,4,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,5,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,6,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,7,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,8,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,9,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,8,10,0.622828488168,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,1,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,2,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,3,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,4,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,5,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,6,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,7,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,8,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,9,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,9,10,0.650570084619826,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,10,1,0.750231669797181,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,10,2,0.750231669797181,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,10,3,0.750231669797181,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,10,4,0.750231669797181,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,10,5,0.750231669797181,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,10,6,0.750231669797181,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
