Metric,PerturbationCondition,Level,Method,Mean,SD,N
NMI,Shift magnitude,1.5,PcaHubert,0.805291416440495,0.0809805363846755,10
NMI,Shift magnitude,1.5,PCP,0.960659658883545,0.0179552764749406,10
NMI,Shift magnitude,1.5,PCA,0.71117280654308,0.0437471058594761,10
NMI,Shift magnitude,1.5,K's tau,0.838294566416712,0.10674603027294,10
NMI,Shift magnitude,1.5,Winsor,0.705867161300055,0.0384137885158437,10
NMI,Shift magnitude,1.5,Quad,0.716916422205665,0.0559748326956148,10
NMI,Shift magnitude,1.5,Ball,0.795249097667878,0.088261949591993,10
NMI,Shift magnitude,1.5,Shell,0.70958125610001,0.0388762249497527,10
NMI,Shift magnitude,1.5,LR,0.765577775013533,0.0750730436824125,10
NMI,Shift magnitude,2,PcaGrid,0.00853858626477087,0.00335980826380153,10
NMI,Shift magnitude,2,PcaHubert,0.79818972390771,0.0934821663172683,10
NMI,Shift magnitude,2,PCP,0.96082775268275,0.0180726209257784,10
NMI,Shift magnitude,2,PCA,0.701761721835977,0.0703632007960903,10
NMI,Shift magnitude,2,K's tau,0.842156435694386,0.0887105631332762,10
NMI,Shift magnitude,2,Winsor,0.706176621870056,0.0756271111652778,10
NMI,Shift magnitude,2,Quad,0.705307940663544,0.060859445379259,10
NMI,Shift magnitude,2,Ball,0.804215202552216,0.100542055993147,10
NMI,Shift magnitude,2,Shell,0.697998371587807,0.0651573100875556,10
NMI,Shift magnitude,2,LR,0.780069387205437,0.0962669275872572,10
NMI,Shift magnitude,3,PcaGrid,0.00841614437045784,0.0037825543365692,10
NMI,Shift magnitude,3,PcaHubert,0.815959527781117,0.0903130001225809,10
NMI,Shift magnitude,3,PCP,0.960453669761698,0.0187781121025918,10
NMI,Shift magnitude,3,PCA,0.715828881396956,0.0445544022188377,10
NMI,Shift magnitude,3,K's tau,0.833244660659465,0.116716450453895,10
NMI,Shift magnitude,3,Winsor,0.693223684963983,0.0428282751679256,10
NMI,Shift magnitude,3,Quad,0.69707798127055,0.0573138894804511,10
NMI,Shift magnitude,3,Ball,0.779276485177832,0.072949366803736,10
NMI,Shift magnitude,3,Shell,0.691941819566874,0.0552368878684604,10
NMI,Shift magnitude,3,LR,0.767376304737958,0.0685035168959923,10
NMI,Shift magnitude,4,PcaGrid,0.0067455561969957,0.00448622043541073,10
NMI,Shift magnitude,4,PcaHubert,0.826390548939378,0.0881929809129657,10
NMI,Shift magnitude,4,PCP,0.960136506443637,0.0184872688456128,10
NMI,Shift magnitude,4,PCA,0.686090442170531,0.0412571237302598,10
NMI,Shift magnitude,4,K's tau,0.854331606636631,0.121588627606881,10
NMI,Shift magnitude,4,Winsor,0.700563936419255,0.0702745451160551,10
NMI,Shift magnitude,4,Quad,0.730249460491822,0.0833810159604255,10
NMI,Shift magnitude,4,Ball,0.769904681161042,0.0952549304576098,10
NMI,Shift magnitude,4,Shell,0.699469073102458,0.0457747780513623,10
NMI,Shift magnitude,4,LR,0.754301707170677,0.0673135002070139,10
NMI,Shift magnitude,5,PcaGrid,0.0079196607082839,0.00305560536319137,10
NMI,Shift magnitude,5,PcaHubert,0.829396836298386,0.105247035949252,10
NMI,Shift magnitude,5,PCP,0.95040360559522,0.0248198917589659,10
NMI,Shift magnitude,5,PCA,0.715725299350426,0.0466523580900939,10
NMI,Shift magnitude,5,K's tau,0.822377571839069,0.103383037630112,10
NMI,Shift magnitude,5,Winsor,0.697460963229592,0.0585861002101325,10
NMI,Shift magnitude,5,Quad,0.711714387027308,0.0467193436930351,10
NMI,Shift magnitude,5,Ball,0.788402189090836,0.105387509573532,10
NMI,Shift magnitude,5,Shell,0.729829828976418,0.0690385131776248,10
NMI,Shift magnitude,5,LR,0.789486167139582,0.0810924798423303,10
